slackProfileUrl,slackUsername,url,response,passed,passedBonus
https://hng9.slack.com/team/U048PQP6X6V,Berny,https://arithmeticcalculator.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""slackUsername"":""Berny"",""result"":60,""operation_type"":""multiplication""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048418DKAA,Oiseh,https://web-production-b6f3.up.railway.app/test3/,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""slackUsername"":""Oiseh"",""result"":8,""operation_type"":""subtraction""}},""bonus"":{""slackUsername"":""Oiseh"",""result"":8,""operation_type"":""subtraction""}}",true,false
https://hng9.slack.com/team/U048F550L78,Soar,https://soar-hng-2.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""Soar"",""operation_type"":""addition"",""result"":3}},""bonus"":{""slackUsername"":""Soar"",""operation_type"":""Hey, please subtract"",""result"":0}}",true,false
https://hng9.slack.com/team/U048B3WCP7U,BoBoTi,https://radiant-journey-43242.herokuapp.com/math,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""BoBoTi"",""result"":3,""operation_type"":""addition""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048DRKMV0B,f3mmie,https://task2-five-delta.vercel.app/,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":20000,""y"":20000000,""result"":-19980000},""response"":{""slackUsername"":""f3mmie"",""operation_type"":""subtraction"",""result"":-19980000}},""bonus"":{""slackUsername"":""f3mmie"",""operation_type"":""What is the product of""}}",true,false
https://hng9.slack.com/team/U048U7GQCL9,cointerior,https://hng9-second-task.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""slackUsername"":""cointerior"",""result"":""60"",""operation_type"":""multiplication""}},""bonus"":{""error"":""Enter a valid operation""}}",true,false
https://hng9.slack.com/team/U048BQCAFMG,Javi,http://hngstage2-backend-dev.us-east-1.elasticbeanstalk.com/calculate/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""slackUsername"":""Javi"",""operation_type"":""multiplication"",""result"":400000000000000}},""bonus"":{""Error"":""Invalid operation""}}",true,false
https://hng9.slack.com/team/U048AFGETA7,Santana,https://santana-hnginternhip.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""slackUsername"":""Santana"",""result"":60,""operation_type"":""multiplication""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048NBG705R,segun-amosu,https://hng9-task-one-segun-amosu.herokuapp.com/arithmetic,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""slackUsername"":""segun-amosu"",""result"":400000000000000,""operation_type"":""multiplication""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048C1TN6JY,Lyonmike01,https://final-task2.onrender.com,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""Lyonmike01"",""result"":3,""operation_type"":""addition""}},""bonus"":{""slackUsername"":""Lyonmike01"",""result"":""0""}}",true,false
https://hng9.slack.com/team/U048YBUAL2U,ogmaro,https://hngtestserver.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""operation_type"":""addition"",""slackUsername"":""ogmaro"",""result"":40000000}},""bonus"":{""operation_type"":""Can find the result of x*y"",""slackUsername"":""ogmaro"",""result"":null}}",true,false
https://hng9.slack.com/team/U048RE6AE4R,saucekode,https://hngi9-stage-two-task-production.up.railway.app/v1/arithmetic/process/calculate,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":20000,""y"":20000000,""result"":-19980000},""response"":{""slackUsername"":""saucekode"",""result"":-19980000,""operation_type"":""subtraction""}},""bonus"":{""timestamp"":""2022-11-05T00:49:32.522+00:00"",""status"":400,""error"":""Bad Request"",""message"":""JSON parse error: Cannot deserialize value of type `com.hngi9.task.stageTwo.model.OperationType` from String \"Whats the result when you subtract\": not one of the values accepted for Enum class: [subtraction, multiplication, addition]; nested exception is com.fasterxml.jackson.databind.exc.InvalidFormatException: Cannot deserialize value of type `com.hngi9.task.stageTwo.model.OperationType` from String \"Whats the result when you subtract\": not one of the values accepted for Enum class: [subtraction, multiplication, addition]\n at [Source: (org.springframework.util.StreamUtils$NonClosingInputStream); line: 1, column: 19] (through reference chain: com.hngi9.task.stageTwo.dto.ArithmeticDTO[\"operation_type\"])"",""path"":""\/v1\/arithmetic\/process\/calculate""}}",true,false
https://hng9.slack.com/team/U0488DM2PRT,Igoche,https://hngprojecttwo.onrender.com,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""Igoche"",""operation_type"":""addition"",""result"":3}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048AKZTTP0,pacifistapx0,https://pacifistapx5-task.herokuapp.com/posts,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""pacifistapx0"",""result"":3,""operation_type"":""addition""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048AH6DMU3,seyiadel,https://seyiadel-hng9-stage1.herokuapp.com/task/,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":20000,""y"":20000000,""result"":-19980000},""response"":{""slackUsername"":""seyiadel"",""operation_type"":""subtraction"",""result"":-19980000}},""bonus"":{""slackUsername"":""seyiadel"",""operation_type"":""Operation_type do not exist"",""result"":""No Results""}}",true,false
https://hng9.slack.com/team/U048MJUDMV0,abdulkabirSultan,https://stagetwo.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""abdulkabirSultan"",""result"":40000000,""operation_type"":""addition""}},""bonus"":{""slackUsername"":""abdulkabirSultan"",""operation_type"":""Can find the result of x*y""}}",true,false
https://hng9.slack.com/team/U0488PLNAFL,spykelionel,https://web-production-d2d7.up.railway.app/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""spykelionel"",""result"":40000000,""operation_type"":""addition""}},""bonus"":{""message"":""operation not found""}}",true,false
https://hng9.slack.com/team/U048B3WCP7U,BoBoTi,https://radiant-journey-43242.herokuapp.com/math-operation,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""slackUsername"":""BoBoTi"",""result"":8,""operation_type"":""subtraction""}},""bonus"":{""errors"":""invalid operation""}}",true,false
https://hng9.slack.com/team/U048L3A483B,dejiborewa,https://hng-stage1-ayo.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""dejiborewa"",""operation_type"":""addition"",""result"":40000000}},""bonus"":{""error"":""Something went wrong"",""operation_type"":""Can you add"",""result"":null}}",true,false
https://hng9.slack.com/team/U0488UE3W10,Emekapascal39,https://emeka-hng-2.herokuapp.com/api/calculate,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""Emekapascal39"",""operation_type"":""addition"",""result"":40000000}},""bonus"":{""slackUsername"":""Emekapascal39"",""operation_type"":""Hey, please subtract."",""result"":0}}",true,false
https://hng9.slack.com/team/U048GD16CN9,Light,https://hng-task-1-light.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""Light"",""operation_type"":""addition"",""result"":3}},""bonus"":{""slackUsername"":""Light"",""operation_type"":""addition"",""result"":1959}}",true,false
https://hng9.slack.com/team/U048GD16CN9,Light,https://hng-task-1-light.herokuapp.com/?bonus=true,"{""normal"":{""request"":{""operation_type"":""Can you add"",""x"":182,""y"":1777,""result"":1959},""response"":{""slackUsername"":""Light"",""operation_type"":""addition"",""result"":1959}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U047WV9G147,Abdulhameed4850,https://hng9-backend-stage-task2.onrender.com,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""Abdulhameed4850"",""operation_type"":""addition"",""result"":3}},""bonus"":{""slackUsername"":""Abdulhameed4850"",""operation_type"":""addition"",""result"":1959}}",true,false
https://hng9.slack.com/team/U047WV9G147,Abdulhameed4850,https://hng9-backend-stage-task2.onrender.com?bonus=true,"{""normal"":{""request"":{""operation_type"":""Can you add"",""x"":182,""y"":1777,""result"":1959},""response"":{""slackUsername"":""Abdulhameed4850"",""operation_type"":""addition"",""result"":1959}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U047WBZDHNK,a11rew,https://gpt-math.onrender.com/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""slackUsername"":""a11rew"",""operation_type"":""multiplication"",""result"":400000000000000}},""bonus"":{""slackUsername"":""a11rew"",""operation_type"":""Can you add"",""result"":null}}",true,false
https://hng9.slack.com/team/U047VEBT5QX,steefin,http://datalordstephen.pythonanywhere.com/api/info/v2,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""steefin"",""result"":3,""operation_type"":""addition""}},""bonus"":{""slackUsername"":""steefin"",""result"":16,""operation_type"":""multiplication""}}",true,false
https://hng9.slack.com/team/U0489UHSHNJ,josephibochi,https://josephi-bio.herokuapp.com/api/operation/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""josephibochi"",""result"":40000000,""operation_type"":""addition""}},""bonus"":[""Invalid operation""]}",true,false
https://hng9.slack.com/team/U048Y5YLH96,atanda0x,https://nodejs-hng.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""slackUsername"":""atanda0x"",""operation_type"":""subtraction"",""result"":8}},""bonus"":{""message"":""Invalid operation type provided.""}}",true,false
https://hng9.slack.com/team/U048GKJLPLL,MunaMia,https://munamia.herokuapp.com/calculator,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""slackUsername"":""MunaMia"",""operation_type"":""multiplication"",""result"":60}},""bonus"":{""slackUsername"":""MunaMia"",""operation_type"":""subtraction"",""result"":2627}}",true,false
https://hng9.slack.com/team/U048GKJLPLL,MunaMia,https://munamia.herokuapp.com/calculator?bonus=true,"{""normal"":{""request"":{""operation_type"":""Whats the result when you subtract"",""x"":2738,""y"":111,""result"":2627},""response"":{""slackUsername"":""MunaMia"",""operation_type"":""subtraction"",""result"":2627}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048L1X5SP4,Tana00,https://stage1-backend-task.herokuapp.com/post,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""slackUsername"":""Tana00"",""result"":60,""operation_type"":""multiplication""}},""bonus"":{""slackUsername"":""Tana00"",""operation_type"":0}}",true,false
https://hng9.slack.com/team/U047W3ZPC3H,aggie_muita,https://arithmetic-operations-with-node.vercel.app/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""slackUsername"":""aggie_muita"",""operation_type"":""multiplication"",""result"":400000000000000}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U0487JWLK3P,Peacemaker,https://hngstagei.herokuapp.com/backend/gng/api/operation/calculate,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""slackUsername"":""Peacemaker"",""result"":8,""operation_type"":""subtraction""}},""bonus"":{""timestamp"":""2022-11-05T02:29:43.584+00:00"",""status"":400,""error"":""Bad Request"",""path"":""\/backend\/gng\/api\/operation\/calculate""}}",true,false
https://hng9.slack.com/team/U048DARPXBP,@Kloud,https://hng9tasks.herokuapp.com,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""slackUsername"":""@Kloud"",""operation_type"":""subtraction"",""result"":8}},""bonus"":{""slackUsername"":""@Kloud"",""operation_type"":""What is the sum of"",""result"":0}}",true,false
https://hng9.slack.com/team/U049846PK0Q,Henshaw,https://tj-hng-task.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""slackUsername"":""Henshaw"",""result"":400000000000000,""operation_type"":""multiplication""}},""bonus"":{""slackUsername"":""Henshaw"",""result"":null,""operation_type"":""Can you add""}}",true,false
https://hng9.slack.com/team/U0481T86362,Omiete,https://hngi9-stage2.onrender.com,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""slackUsername"":""Omiete"",""result"":8,""operation_type"":""subtraction""}},""bonus"":{""slackUsername"":""Omiete"",""result"":0,""operation_type"":""""}}",true,false
https://hng9.slack.com/team/U048A4UHYG2,Emmrys,https://hng-stage2-emmrys.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""slackUsername"":""Emmrys"",""operation_type"":""subtraction"",""result"":8}},""bonus"":{""slackUsername"":""Emmrys"",""operation_type"":"""",""result"":0}}",true,false
https://hng9.slack.com/team/U048A8PTRFD,"Ukanah Dean",https://powerful-thicket-22909.herokuapp.com/operation,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""slackUsername"":""Ukanah Dean"",""result"":8,""operation_type"":""subtraction""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048P3SHR6G,offisial,https://hngi9taski2.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""operation_type"":""multiplication"",""result"":60,""slackUsername"":""offisial""}},""bonus"":{""operation_type"":""multiplication"",""result"":13300,""slackUsername"":""offisial""}}",true,false
https://hng9.slack.com/team/U048P3SHR6G,offisial,https://hngi9taski2.herokuapp.com/?bonus=true,"{""normal"":{""request"":{""operation_type"":""What is the product of"",""x"":50,""y"":266,""result"":13300},""response"":{""operation_type"":""multiplication"",""result"":13300,""slackUsername"":""offisial""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048ZBT6NU9,H4ckit,https://hotelsng-stage1.herokuapp.com/calculate,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""slackUsername"":""H4ckit"",""result"":400000000000000,""operation_type"":""multiplication""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U04853TRG2J,"Jeremiah Patrick",https://hng-project.herokuapp.com/operation,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""slackUsername"":""Jeremiah Patrick"",""operation_type"":""subtraction"",""result"":8}},""bonus"":{""errorMessage"":""Enter a proper operation type""}}",true,false
https://hng9.slack.com/team/U048AT5JZ5G,Bishop,https://desolate-castle-96591.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""Bishop"",""operation_type"":""addition"",""result"":40000000}},""bonus"":{""operation_type"":[""\"Whats the result when you subtract\" is not a valid choice.""]}}",true,false
https://hng9.slack.com/team/U048A4X62NN,chriswax,https://chriswx-hng9-task1.herokuapp.com/post.php,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""chriswax"",""result"":3,""operation_type"":""addition""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048N7A8LHX,rector,https://task1-hng-y5uz.onrender.com/arithmetics/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""operation_type"":""addition"",""result"":40000000,""slackUsername"":""rector""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048GNQD1GE,Keseven,https://gruesome-skeleton-10168.herokuapp.com/operate/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""Keseven"",""result"":3,""operation_type"":""addition""}},""bonus"":{""slackUsername"":""Keseven"",""result"":0,""operation_type"":""""}}",true,false
https://hng9.slack.com/team/U04936LP1LY,rollyJS,https://hng-backend-q3e1.onrender.com/solve-math,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":20000,""y"":20000000,""result"":-19980000},""response"":{""slackUsername"":""rollyJS"",""operation_type"":""subtraction"",""result"":-19980000}},""bonus"":{""result"":""Incorrect operation type field. Operation Type can only be addition, subtraction or multiplication""}}",true,false
https://hng9.slack.com/team/U048ZEWLE8G,"Chidera Onumajuru",https://chiderastella.pythonanywhere.com/user/calculate/,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":20000,""y"":20000000,""result"":-19980000},""response"":{""slackUsername"":""Chidera Onumajuru"",""operation_type"":""subtraction"",""result"":-19980000}},""bonus"":{""slackUsername"":""Chidera Onumajuru"",""operation_type"":""subtraction"",""result"":2627}}",true,false
https://hng9.slack.com/team/U048ZEWLE8G,"Chidera Onumajuru",https://chiderastella.pythonanywhere.com/user/calculate/?bonus=true,"{""normal"":{""request"":{""operation_type"":""Whats the result when you subtract"",""x"":2738,""y"":111,""result"":2627},""response"":{""slackUsername"":""Chidera Onumajuru"",""operation_type"":""subtraction"",""result"":2627}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U047W22RFHV,"mahmud bello",https://hng-rest-api.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""mahmud bello"",""operation_type"":""addition"",""result"":40000000}},""bonus"":{""slackUsername"":""mahmud bello"",""operation_type"":""Can you add"",""result"":0}}",true,false
https://hng9.slack.com/team/U048692NNDR,akinsuyitaiwo,https://hngtask2-4j4m.onrender.com,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""akinsuyitaiwo"",""operation_type"":""addition"",""result"":40000000}},""bonus"":{""statusCode"":400,""error"":""Invalid operation""}}",true,false
https://hng9.slack.com/team/U047VQRU7GX,"Isaac Franklin Tochukwu",https://franklin007.pythonanywhere.com/addData/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""Isaac Franklin Tochukwu"",""operation_type"":""addition"",""result"":40000000}},""bonus"":[""Something went wrong: Please make sure your operator starts with a small letter (eg: addition not Addition)""]}",true,false
https://hng9.slack.com/team/U04848TQGR4,agwuekene41,https://zuristage1.herokuapp.com/profile/arithmetic,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""slackUsername"":""agwuekene41"",""result"":400000000000000,""operation_type"":""multiplication""}},""bonus"":{""slackUsername"":""agwuekene41"",""operation_type"":""What is x-y""}}",true,false
https://hng9.slack.com/team/U047W6H7DAB,ogmaro,https://blooming-lake-82896.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""operation_type"":""multiplication"",""slackUsername"":""ogmaro"",""result"":60}},""bonus"":{""operation_type"":""What is the difference of"",""slackUsername"":""ogmaro"",""result"":null}}",true,false
https://hng9.slack.com/team/U048CUSL1NF,usenmfonuko,https://usenmfon-arithmetic.onrender.com/,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":20000,""y"":20000000,""result"":-19980000},""response"":{""slackUsername"":""usenmfonuko"",""operation_type"":""subtraction"",""result"":-19980000}},""bonus"":{""slackUsername"":""usenmfonuko"",""operation_type"":""What is the difference of"",""result"":0}}",true,false
https://hng9.slack.com/team/U048AJ9M4EN,princecodes247,https://hng-task2-prince.cyclic.app/compute,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""princecodes247"",""result"":40000000,""operation_type"":""addition""}},""bonus"":{""slackUsername"":""princecodes247"",""result"":""-3"",""operation_type"":""3 from 10\n\nOutput: subtraction - addition""}}",true,false
https://hng9.slack.com/team/U048D32BCCC,isaacojerumu,https://lunikdata.com/hng/zuri,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""isaacojerumu"",""result"":40000000,""operation_type"":""addition""}},""bonus"":{""slackUsername"":""isaacojerumu"",""result"":0,""operation_type"":""What is the sum of""}}",true,false
https://hng9.slack.com/team/U047W6H7DAB,cchimdindu,https://stage2taskzuriinternship.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""slackUsername"":""cchimdindu"",""operation_type"":""subtraction"",""result"":8}},""bonus"":{""slackUsername"":""cchimdindu"",""operation_type"":""What is the product of"",""result"":null}}",true,false
https://hng9.slack.com/team/U0490CDJXB2,Chiefkufre,https://lordbees.pythonanywhere.com/user/cal/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""slackUsername"":""Chiefkufre"",""result"":400000000000000,""operation_type"":""multiplication""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U049BNV4HUY,MuhammadGB,https://lazy-puce-foal-hat.cyclic.app,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""slackUsername"":""MuhammadGB"",""result"":400000000000000,""operation_type"":""multiplication""}},""bonus"":{""slackUsername"":""MuhammadGB"",""operation_type"":""What is the product of""}}",true,false
https://hng9.slack.com/team/U048WGU1BSL,oluwasube,https://hngi9-stage2-task.oluwasubepromis.repl.co/compute,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""operation_type"":""multiplication"",""result"":60,""slackUsername"":""oluwasube""}},""bonus"":{""operation_type"":""Whats the result when you subtract"",""result"":0,""slackUsername"":""oluwasube""}}",true,false
https://hng9.slack.com/team/U048EDVQ692,Pinocchio,https://omo101.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""status"":""success"",""slackUsername"":""Pinocchio"",""operation_type"":""subtraction"",""result"":8}},""bonus"":{""status"":""fail"",""message"":""invalid operator""}}",true,false
https://hng9.slack.com/team/U047WE8457H,Nats,https://hng9-stage2-task.onrender.com/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""Nats"",""result"":3,""operation_type"":""addition""}},""bonus"":{""response"":""Operation must be either addition, multiplication or Subtration""}}",true,false
https://hng9.slack.com/team/U048PKURAEM,Fhave,https://hng-backend-stage-2.vercel.app/stage2,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":20000,""y"":20000000,""result"":-19980000},""response"":{""slackUsername"":""Fhave"",""operation_type"":""subtraction"",""result"":-19980000}},""bonus"":{""slackUsername"":""Fhave""}}",true,false
https://hng9.slack.com/team/U048UD6H2QH,"Ella Maria",http://ellaagu.pythonanywhere.com/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""operation_type"":""addition"",""result"":""40000000"",""slackUsername"":""Ella Maria"",""success"":true}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048ABVNRQA,akjesus,https://akjesus-hng.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""slackUsername"":""akjesus"",""operation_type"":""subtraction"",""result"":8}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048CATERCM,ConradGabe,https://core12.herokuapp.com/value,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""slackUsername"":""ConradGabe"",""result"":60,""operation_type"":""multiplication""}},""bonus"":{""operation_type"":[""\"Can you add\" is not a valid choice.""]}}",true,false
https://hng9.slack.com/team/U0486P0Q3H9,MrCholo,https://hng-task1-bcknd.herokuapp.com,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""MrCholo"",""operation_type"":""addition"",""result"":3}},""bonus"":{""slackUsername"":""MrCholo"",""operation_type"":""add"",""result"":1959}}",true,false
https://hng9.slack.com/team/U047UUVRVRD,Oluperfect,https://hngi9-task1.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""Oluperfect"",""result"":40000000,""operation_type"":""addition""}},""bonus"":{""slackUsername"":""Oluperfect"",""result"":25,""operation_type"":""multiplication""}}",true,false
https://hng9.slack.com/team/U047UUVRVRD,Oluperfect,https://hngi9-task1.herokuapp.com/?bonus=true,"{""normal"":{""request"":{""operation_type"":""What is the product of"",""x"":5,""y"":5,""result"":25},""response"":{""slackUsername"":""Oluperfect"",""result"":25,""operation_type"":""multiplication""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U04885J0C78,Toluu,https://hngstagee1.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":20000,""y"":20000000,""result"":-19980000},""response"":{""slackUsername"":""Toluu"",""operation_type"":""subtraction"",""result"":-19980000}},""bonus"":{""error"":""Invalid request, operator type must be present""}}",true,false
https://hng9.slack.com/team/U048AR4RK0S,Adeben33,https://stage-1-adeben33.koyeb.app/operation,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""slackUsername"":""Adeben33"",""result"":8,""operation_type"":""subtraction""}},""bonus"":{""slackUsername"":""Adeben33"",""result"":1959,""operation_type"":""addition""}}",true,false
https://hng9.slack.com/team/U048AR4RK0S,Adeben33,https://stage-1-adeben33.koyeb.app/operation?bonus=true,"{""normal"":{""request"":{""operation_type"":""Can you add"",""x"":182,""y"":1777,""result"":1959},""response"":{""slackUsername"":""Adeben33"",""result"":1959,""operation_type"":""addition""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048QTTH3U1,Geewill,http://gemzee.pythonanywhere.com/api/v1/math,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""Geewill"",""operation_type"":""addition"",""result"":40000000}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U0497MQE1PS,Dilibe,https://hng-stage1-cidd.onrender.com/calculate/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""operation_type"":""addition"",""result"":3,""slackUsername"":""Dilibe""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048ZF4NE48,gentcod,https://gentcod-hn9-stage1.herokuapp.com/math-operation,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""gentcod"",""result"":3,""operation_type"":""addition""}},""bonus"":{""slackUsername"":""gentcod"",""operation_type"":""What is the product of""}}",true,false
